genome,score
human1_concoct_10_refined_2_Bin_9_15_1-contigs.fa,82.37674527154697
human1_concoct_10_refined_2_Bin_9_16_1-contigs.fa,80.86208534943371
human1_HC-19_maxbin.044.fasta.contigs.fa,1.8069537852587887
human1_concoct_10_refined_2_Bin_9_18_1-contigs.fa,101.79905803451564
human1_concoct_10_refined_2_Bin_6_12-contigs.fa,88.57922749733368
human1_concoct_10_refined_2_Bin_8_2-contigs.fa,67.82266770503882
human1_D-1_maxbin.068.fasta.contigs.fa,36.84813633304452
human1_concoct_10_refined_2_Bin_1_1-contigs.fa,85.50786499899408
human1_HC-19_maxbin.038.fasta.contigs.fa,24.957124341351403
human1_HC-24_maxbin.032.fasta.contigs.fa,77.37791980008618
human1_concoct_10_refined_2_Bin_6_7-contigs.fa,96.22801521932018
human1_HC-17_maxbin.029.fasta.contigs.fa,33.27753567374029
human1_concoct_10_refined_2_Bin_2_14_1-contigs.fa,90.9082762284672
human1_HV-23_maxbin.051.fasta.contigs.fa,57.94128269744086
human1_concoct_10_refined_2_Bin_2_2_1-contigs.fa,73.56946416748978
human1_HC-18_maxbin.036.fasta.contigs.fa,70.47929806723074
human1_HC-24_maxbin.045.fasta.contigs.fa,64.22971766992451
human1_concoct_10_refined_2_Bin_9_13_1-contigs.fa,87.85134753441419
human1_HC-10_maxbin.011.fasta.contigs.fa,100.28853381544012
human1_HC-12_maxbin.038.fasta.contigs.fa,67.99279139232145
human1_HC-13_maxbin.035.fasta.contigs.fa,76.30559699236035
human1_HC-14_maxbin.018.fasta.contigs.fa,87.4006770814833
human1_HC-16_maxbin.029.fasta.contigs.fa,82.99787721037573
human1_HC-18_maxbin.025.fasta.contigs.fa,100.30079163017895
human1_HC-19_maxbin.019.fasta.contigs.fa,100.31457498116018
human1_HC-1_maxbin.033.fasta.contigs.fa,79.70337309139997
human1_HC-20_maxbin.016.fasta.contigs.fa,90.63450066071367
human1_HC-24_maxbin.018.fasta.contigs.fa,100.33544173262077
