genome,score
chicken1_D43_maxbin.002.fasta.contigs.fa,89.04414116454745
chicken1_concoct_20_refined_2_Bin_3_1-contigs.fa,91.79414116454745
chicken1_D43_maxbin.045.fasta.contigs.fa,76.70225325393861
chicken1_concoct_20_refined_2_Bin_0_10-contigs.fa,78.43149280093792
chicken1_concoct_20_refined_2_Bin_0_11_1-contigs.fa,69.88425440382825
chicken1_D43_maxbin.043.fasta.contigs.fa,35.48189791635426
chicken1_concoct_20_refined_2_Bin_4_5-contigs.fa,63.229751692363976
chicken1_D43_maxbin.028.fasta.contigs.fa,89.34028002561269
chicken1_concoct_20_refined_2_Bin_0_7_1-contigs.fa,65.47681529008223
chicken1_concoct_20_refined_2_Bin_15_3-contigs.fa,90.53869235084237
chicken1_concoct_20_refined_2_Bin_6_20_1-contigs.fa,83.81182309324242
chicken1_D43_maxbin.107.fasta.contigs.fa,8.414610822651564
chicken1_concoct_20_refined_2_Bin_12_4_1-contigs.fa,79.87133842676575
chicken1_D43_maxbin.115.fasta.contigs.fa,57.27133386293531
chicken1_concoct_20_refined_2_Bin_0_1-contigs.fa,81.16635879368408
chicken1_concoct_20_refined_2_Bin_0_12-contigs.fa,73.8135311762772
chicken1_C-2_maxbin.002.fasta.contigs.fa,93.2184931670911
chicken1_C-3_maxbin.004.fasta.contigs.fa,94.20285636881249
chicken1_D12_maxbin.009.fasta.contigs.fa,92.51974406961865
chicken1_D13_maxbin.026.fasta.contigs.fa,96.78752675849232
chicken1_D19_maxbin.043.fasta.contigs.fa,89.22675837195386
chicken1_D20_maxbin.018.fasta.contigs.fa,98.20316402829783
chicken1_D25_maxbin.009.fasta.contigs.fa,47.490609406917265
chicken1_D27_maxbin.005.fasta.contigs.fa,90.2704175936174
chicken1_D32_maxbin.006.fasta.contigs.fa,92.54701049531711
chicken1_D33_maxbin.004.fasta.contigs.fa,92.36066036003044
chicken1_D34_maxbin.024.fasta.contigs.fa,99.65678750595448
chicken1_D37_maxbin.006.fasta.contigs.fa,92.88269877595161
chicken1_D38_maxbin.003.fasta.contigs.fa,95.72485353319317
chicken1_D39_maxbin.004.fasta.contigs.fa,93.28047294914433
chicken1_concoct_20_refined_2_Bin_7_9_1-contigs.fa,93.80146842358565
chicken1_D43_maxbin.057.fasta.contigs.fa,62.42733963777255
chicken1_concoct_20_refined_2_Bin_1_1-contigs.fa,91.16707348855302
chicken1_concoct_20_refined_2_Bin_9_10_1-contigs.fa,96.95259577030342
chicken1_D43_maxbin.153.fasta.contigs.fa,66.93561125774511
chicken1_concoct_20_refined_2_Bin_6_13-contigs.fa,95.62794450358903
chicken1_concoct_20_refined_2_Bin_6_10_1-contigs.fa,98.436034835151
chicken1_D43_maxbin.033.fasta.contigs.fa,92.10253778895044
chicken1_concoct_20_refined_2_Bin_0_3-contigs.fa,76.65854010597027
chicken1_C-2_maxbin.012.fasta.contigs.fa,60.68800833936996
chicken1_C-6_maxbin.008.fasta.contigs.fa,84.0639339794576
chicken1_D22_metabat2.109.fa.contigs.fa,72.89215140812938
chicken1_D23_maxbin.034.fasta.contigs.fa,61.83596836532056
chicken1_D26_maxbin.009.fasta.contigs.fa,53.07983619279451
chicken1_concoct_20_refined_2_Bin_17_3-contigs.fa,101.0451640740617
chicken1_concoct_20_refined_2_Bin_6_21_1-contigs.fa,96.14266436570264
