genome,score
human1_HC-18_maxbin.036.fasta.contigs.fa,70.44915146723075
human1_HC-24_maxbin.045.fasta.contigs.fa,64.19970261992451
human1_HC-10_maxbin.011.fasta.contigs.fa,100.25849653376028
human1_HC-12_maxbin.038.fasta.contigs.fa,67.96275608295386
human1_HC-13_maxbin.035.fasta.contigs.fa,76.27556853324968
human1_HC-14_maxbin.018.fasta.contigs.fa,87.37063893628566
human1_HC-16_maxbin.029.fasta.contigs.fa,82.96785263245083
human1_HC-18_maxbin.025.fasta.contigs.fa,100.27075892992204
human1_HC-19_maxbin.019.fasta.contigs.fa,100.2845392706661
human1_HC-1_maxbin.033.fasta.contigs.fa,79.67334006815886
human1_HC-20_maxbin.016.fasta.contigs.fa,90.60446526241327
human1_HC-24_maxbin.018.fasta.contigs.fa,100.3054065890437
human1_HC-3_maxbin.046.fasta.contigs.fa,83.84562660871418
human1_HC-4_maxbin.039.fasta.contigs.fa,88.85682166902374
human1_HC-6_maxbin.036.fasta.contigs.fa,74.6391363573243
human1_HC-7_maxbin.032.fasta.contigs.fa,85.62387302134373
human1_HC-8_maxbin.029.fasta.contigs.fa,83.80056898067355
human1_HV-10_maxbin.025.fasta.contigs.fa,95.15480316493786
human1_HV-1_maxbin.049.fasta.contigs.fa,59.7848599527113
human1_HV-24_maxbin.036.fasta.contigs.fa,5.744994628045771
human1_HV-3_maxbin.038.fasta.contigs.fa,63.578558127468995
human1_HV-4_maxbin.046.fasta.contigs.fa,34.76064519819723
human1_HV-7_metabat2.23.fa.contigs.fa,95.36784346497754
human1_HV-8_maxbin.015.fasta.contigs.fa,99.23037007531666
human1_HV-9_maxbin.017.fasta.contigs.fa,-2.6070766730189927
human1_D-1_maxbin.003.fasta.contigs.fa,101.684265039783
human1_HC-13_maxbin.025.fasta.contigs.fa,68.93975737498054
human1_HC-14_maxbin.016.fasta.contigs.fa,92.59939050378154
human1_HC-15_maxbin.019.fasta.contigs.fa,35.85170638541262
human1_HC-16_maxbin.021.fasta_sub.contigs.fa,9.093817566682365
human1_HC-8_maxbin.042.fasta.contigs.fa,-25.170852766522405
human1_HV-18_maxbin.040.fasta.contigs.fa,49.682260359437144
human1_HV-4_maxbin.037.fasta.contigs.fa,29.529025744291133
human1_HC-10_maxbin.016.fasta.contigs.fa,13.182695041725774
human1_HC-13_maxbin.034.fasta.contigs.fa,37.5079113881577
human1_HC-19_maxbin.028.fasta.contigs.fa,73.29145639713316
human1_HC-20_maxbin.018.fasta.contigs.fa,31.14468552146267
human1_HC-21_maxbin.020.fasta.contigs.fa,7.2395647280533915
human1_D-1_maxbin.032.fasta.contigs.fa,90.50051223647174
human1_HC-19_maxbin.044.fasta.contigs.fa,1.7740200871337886
human1_HC-7_metabat2.68.fa.contigs.fa,68.96413656979134
human1_HV-10_metabat2.7.fa.contigs.fa,74.06854041440776
human1_HV-11_maxbin.027.fasta.contigs.fa,81.6374471432313
human1_HV-12_maxbin.030.fasta.contigs.fa,19.083984237948123
human1_HV-17_maxbin.022.fasta.contigs.fa,92.79855906191608
human1_HV-18_maxbin.031.fasta.contigs.fa,53.20969529753633
human1_HV-1_maxbin.021.fasta.contigs.fa,95.9890872668976
human1_HV-23_maxbin.025.fasta.contigs.fa,99.54425149111995
human1_HV-24_maxbin.043.fasta.contigs.fa,83.72873058430329
human1_HV-2_maxbin.027.fasta.contigs.fa,84.81661112709673
human1_HV-3_maxbin.029.fasta.contigs.fa,86.19613709713241
human1_HV-4_maxbin.020.fasta.contigs.fa,99.56665214209673
human1_HV-6_maxbin.033.fasta.contigs.fa,98.51662842022174
