genome,score
human1_HC-18_maxbin.036.fasta.contigs.fa,70.47915146723075
human1_HC-24_maxbin.045.fasta.contigs.fa,64.22970261992451
human1_HC-10_maxbin.011.fasta.contigs.fa,100.28849653376028
human1_HC-12_maxbin.038.fasta.contigs.fa,67.99275608295386
human1_HC-13_maxbin.035.fasta.contigs.fa,76.30556853324967
human1_HC-14_maxbin.018.fasta.contigs.fa,87.40063893628566
human1_HC-16_maxbin.029.fasta.contigs.fa,82.99785263245083
human1_HC-18_maxbin.025.fasta.contigs.fa,100.30075892992204
human1_HC-19_maxbin.019.fasta.contigs.fa,100.3145392706661
human1_HC-1_maxbin.033.fasta.contigs.fa,79.70334006815887
human1_HC-20_maxbin.016.fasta.contigs.fa,90.63446526241327
human1_HC-24_maxbin.018.fasta.contigs.fa,100.3354065890437
human1_HC-3_maxbin.046.fasta.contigs.fa,83.87562660871419
human1_HC-4_maxbin.039.fasta.contigs.fa,88.88682166902375
human1_HC-6_maxbin.036.fasta.contigs.fa,74.6691363573243
human1_HC-7_maxbin.032.fasta.contigs.fa,85.65387302134373
human1_HC-8_maxbin.029.fasta.contigs.fa,83.83056898067355
human1_HV-10_maxbin.025.fasta.contigs.fa,95.18480316493786
human1_HV-1_maxbin.049.fasta.contigs.fa,59.8148599527113
human1_HV-24_maxbin.036.fasta.contigs.fa,5.774994628045771
human1_HV-3_maxbin.038.fasta.contigs.fa,63.608558127468996
human1_HV-4_maxbin.046.fasta.contigs.fa,34.79064519819723
human1_HV-7_metabat2.23.fa.contigs.fa,95.39784346497754
human1_HV-8_maxbin.015.fasta.contigs.fa,99.26037007531666
human1_HV-9_maxbin.017.fasta.contigs.fa,-2.5770766730189925
human1_D-1_maxbin.003.fasta.contigs.fa,101.714265039783
human1_HC-13_maxbin.025.fasta.contigs.fa,68.96975737498055
human1_HC-14_maxbin.016.fasta.contigs.fa,92.62939050378154
human1_HC-15_maxbin.019.fasta.contigs.fa,35.88170638541262
human1_HC-16_maxbin.021.fasta_sub.contigs.fa,9.123817566682364
human1_HC-8_maxbin.042.fasta.contigs.fa,-25.140852766522404
human1_HV-18_maxbin.040.fasta.contigs.fa,49.712260359437145
human1_HV-4_maxbin.037.fasta.contigs.fa,29.559025744291134
human1_HC-10_maxbin.016.fasta.contigs.fa,13.212695041725775
human1_HC-13_maxbin.034.fasta.contigs.fa,37.5379113881577
human1_HC-19_maxbin.028.fasta.contigs.fa,73.32145639713316
human1_HC-20_maxbin.018.fasta.contigs.fa,31.174685521462667
human1_HC-21_maxbin.020.fasta.contigs.fa,7.269564728053392
human1_D-1_maxbin.032.fasta.contigs.fa,90.53051223647172
