genome,cluster,score
chicken1_DAS_maxbin_304_fasta_contigs-contigs.fa,1_1,91.79414116454745
chicken1_DAS_maxbin_290_fasta_contigs-contigs.fa,2_1,78.01164653994685
chicken1_D43_maxbin.028.fasta.contigs.fa,3_0,89.34028002561269
chicken1_DAS_maxbin_173_fasta_contigs-contigs.fa,4_0,31.035948838191416
chicken1_D43_maxbin.115.fasta.contigs.fa,5_0,56.271804502935304
chicken1_DAS_metabat2_116_fa_contigs-contigs.fa,6_0,63.443943589204764
chicken1_D43_maxbin.153.fasta.contigs.fa,7_0,66.93561125774511
chicken1_DAS_maxbin_099_fasta_contigs-contigs.fa,8_0,72.39544040507765
chicken1_DAS_maxbin_202_fasta_contigs-contigs.fa,9_0,74.82238310915916
chicken1_D43_maxbin.032.fasta.contigs.fa,10_1,88.26304060445462
chicken1_DAS_maxbin_291_fasta_contigs-contigs.fa,11_1,86.60655462858779
chicken1_D34_maxbin.025.fasta.contigs.fa,12_1,88.47591263599507
chicken1_D39_maxbin.002.fasta.contigs.fa,13_1,98.64241533768971
chicken1_DAS_maxbin_110_fasta_contigs-contigs.fa,14_0,69.19265355896819
chicken1_D39_maxbin.006.fasta.contigs.fa,15_1,82.66796676800658
chicken1_D18_maxbin.005.fasta.contigs.fa,16_1,92.23729285453872
chicken1_DAS_maxbin_077_fasta_contigs-contigs.fa,17_0,4.0944435326087625
chicken1_DAS_maxbin_216_fasta_contigs-contigs.fa,18_1,87.94878437774132
chicken1_D21_maxbin.013.fasta.contigs.fa,19_1,94.87639854175127
chicken1_DAS_maxbin_256_fasta_contigs-contigs.fa,20_0,92.48455792209252
chicken1_DAS_maxbin_196_fasta_contigs-contigs.fa,21_0,69.90893135786312
chicken1_DAS_maxbin_314_fasta_contigs-contigs.fa,22_1,96.8308357783437
chicken1_C-6_maxbin.008.fasta.contigs.fa,23_1,84.0637317494576
chicken1_DAS_maxbin_120_fasta_contigs-contigs.fa,24_0,90.08859234426025
chicken1_D9_maxbin.006.fasta.contigs.fa,25_1,102.7440652635767
chicken1_D14_maxbin.003.fasta.contigs.fa,26_1,101.25752199031439
chicken1_D2_maxbin.027.fasta.contigs.fa,27_1,87.69670864303842
chicken1_D9_maxbin.010.fasta.contigs.fa,28_1,99.65867063281692
chicken1_D43_maxbin.107.fasta.contigs.fa,29_0,8.414610822651564
chicken1_DAS_maxbin_165_fasta_contigs-contigs.fa,30_0,96.65045379166752
chicken1_D43_maxbin.021.fasta.contigs.fa,31_1,96.54215799112683
chicken1_D40_maxbin.033.fasta.contigs.fa,32_1,94.28685044358414
chicken1_DAS_maxbin_139_fasta_contigs-contigs.fa,33_0,62.83695302248642
chicken1_DAS_maxbin_140_fasta_contigs-contigs.fa,34_0,90.57667660979732
chicken1_DAS_metabat2_158_fa_contigs-contigs.fa,35_0,88.70655719060173
chicken1_DAS_maxbin_157_fasta_contigs-contigs.fa,36_0,86.19935335176447
chicken1_DAS_maxbin_169_fasta_contigs-contigs.fa,37_0,84.40379952624063
chicken1_DAS_maxbin_107_fasta_contigs-contigs.fa,38_0,91.64350177390985
chicken1_DAS_maxbin_084_fasta_contigs-contigs.fa,39_1,97.86413330569732
chicken1_DAS_maxbin_072_fasta_contigs-contigs.fa,40_0,81.94173871898253
chicken1_DAS_maxbin_180_fasta_contigs-contigs.fa,41_0,79.59746841265283
chicken1_DAS_maxbin_207_fasta_contigs-contigs.fa,42_1,98.47091880258986
chicken1_DAS_maxbin_164_fasta_contigs-contigs.fa,43_1,81.54161402689525
chicken1_D9_maxbin.024.fasta.contigs.fa,44_1,100.07153260559767
chicken1_DAS_maxbin_119_fasta_contigs-contigs.fa,45_0,77.75951560324584
chicken1_D15_maxbin.012.fasta.contigs.fa,46_1,100.01488983053602
chicken1_DAS_maxbin_059_fasta_contigs-contigs.fa,47_1,90.22398049489104
chicken1_D21_maxbin.011.fasta.contigs.fa,48_1,96.66335775547657
chicken1_D22_maxbin.025.fasta.contigs.fa,49_1,85.1977207244259
chicken1_DAS_maxbin_149_fasta_contigs-contigs.fa,50_0,38.504279840413105
chicken1_DAS_maxbin_161_fasta_contigs-contigs.fa,51_0,31.688058258848226
chicken1_DAS_maxbin_279_fasta_contigs-contigs.fa,52_0,70.18795063961294
chicken1_DAS_maxbin_171_fasta_contigs-contigs.fa,53_0,36.19782919305031
chicken1_DAS_maxbin_143_fasta_contigs-contigs.fa,54_1,84.67083936769336
chicken1_DAS_maxbin_125_fasta_contigs-contigs.fa,55_0,87.49640708646074
chicken1_DAS_maxbin_220_fasta_contigs-contigs.fa,56_0,82.35451845953067
chicken1_D21_maxbin.007.fasta.contigs.fa,57_1,97.13652746488849
chicken1_D6_maxbin.015.fasta.contigs.fa,58_1,85.51423406080947
chicken1_DAS_maxbin_112_fasta_contigs-contigs.fa,59_1,87.4251104217596
chicken1_D1_maxbin.012.fasta.contigs.fa,60_1,81.96237056065074
chicken1_D34_maxbin.026.fasta.contigs.fa,60_2,78.91337715185647
chicken1_DAS_maxbin_038_fasta_contigs-contigs.fa,61_1,86.23739757860727
chicken1_D29_maxbin.033.fasta.contigs.fa,62_1,86.29359618996351
chicken1_D15_maxbin.040.fasta.contigs.fa,63_0,34.32588768761464
chicken1_D43_maxbin.047.fasta.contigs.fa,64_0,53.49027109471915
chicken1_DAS_maxbin_148_fasta_contigs-contigs.fa,65_1,102.0264526291589
chicken1_D42_maxbin.009.fasta.contigs.fa,66_1,94.85896866426967
chicken1_D23_maxbin.030.fasta.contigs.fa,67_1,72.70877955701108
chicken1_DAS_maxbin_199_fasta_contigs-contigs.fa,68_0,74.43618614107396
chicken1_DAS_maxbin_209_fasta_contigs-contigs.fa,69_0,94.04762111527795
chicken1_DAS_maxbin_134_fasta_contigs-contigs.fa,70_0,22.539291393487243
chicken1_DAS_maxbin_182_fasta_contigs-contigs.fa,71_0,68.44350070532343
chicken1_DAS_maxbin_130_fasta_contigs-contigs.fa,72_0,91.23588477925658
chicken1_DAS_maxbin_136_fasta_contigs-contigs.fa,73_0,10.92644284948099
chicken1_D21_maxbin.016.fasta.contigs.fa,74_1,87.818287915839
chicken1_DAS_maxbin_135_fasta_contigs-contigs.fa,75_0,71.81020855298267
chicken1_DAS_maxbin_261_fasta_contigs-contigs.fa,76_1,70.04922803119075
chicken1_DAS_maxbin_213_fasta_contigs-contigs.fa,77_1,69.07364113754436
chicken1_DAS_maxbin_195_fasta_contigs-contigs.fa,78_1,77.31258119557803
chicken1_DAS_maxbin_187_fasta_contigs-contigs.fa,79_0,66.84145147543143
chicken1_DAS_maxbin_066_fasta_contigs-contigs.fa,80_1,88.21031800626797
chicken1_DAS_maxbin_103_fasta_contigs-contigs.fa,81_1,88.34616556858116
chicken1_DAS_maxbin_194_fasta_contigs-contigs.fa,82_1,75.52802966881197
chicken1_D23_maxbin.022.fasta.contigs.fa,83_1,77.0834909250278
chicken1_C-1_metabat2.79.fa.contigs.fa,84_1,70.91130526880629
chicken1_DAS_maxbin_092_fasta_contigs-contigs.fa,85_0,72.0597637395935
chicken1_DAS_maxbin_189_fasta_contigs-contigs.fa,86_0,60.14465328171552
chicken1_DAS_maxbin_141_fasta_contigs-contigs.fa,87_0,93.14280447811488
chicken1_D43_maxbin.046.fasta.contigs.fa,88_0,65.62724118580694
chicken1_DAS_maxbin_113_fasta_contigs-contigs.fa,89_0,70.1522162429116
chicken1_DAS_maxbin_094_fasta_contigs-contigs.fa,90_1,29.485751859387566
chicken1_D41_maxbin.028.fasta.contigs.fa,91_1,85.92006054208662
chicken1_DAS_maxbin_185_fasta_contigs-contigs.fa,92_0,6.257296612969877
chicken1_DAS_maxbin_214_fasta_contigs-contigs.fa,93_0,84.06914224369015
chicken1_DAS_maxbin_156_fasta_contigs-contigs.fa,94_0,7.128373309609731
chicken1_D31_maxbin.046.fasta.contigs.fa,95_1,74.15516045303583
chicken1_DAS_maxbin_081_fasta_contigs-contigs.fa,96_1,55.69353764971462
chicken1_DAS_maxbin_085_fasta_contigs-contigs.fa,97_0,46.835233777685204
chicken1_D40_maxbin.012.fasta.contigs.fa,98_1,99.04492075799796
chicken1_D11_maxbin.011.fasta.contigs.fa,99_1,85.40322839830094
chicken1_DAS_maxbin_239_fasta_contigs-contigs.fa,100_1,73.98175273485546
chicken1_D16_maxbin.013.fasta.contigs.fa,101_1,80.00643743369332
chicken1_D4_maxbin.025.fasta.contigs.fa,102_1,68.62825703963819
chicken1_D22_maxbin.024.fasta.contigs.fa,103_0,60.826811966222756
chicken1_D28_maxbin.041.fasta.contigs.fa,104_1,66.49914494474086
chicken1_D27_maxbin.029.fasta.contigs.fa,105_1,65.29991126970735
chicken1_D30_maxbin.026.fasta.contigs.fa,106_1,75.00414871508778
chicken1_D42_maxbin.028.fasta_sub.contigs.fa,107_1,69.28220569644856
chicken1_D16_metabat2.39.fa_sub.contigs.fa,108_1,74.95855111805064
chicken1_D20_maxbin.007.fasta.contigs.fa,109_1,87.05134698659894
chicken1_D41_maxbin.017.fasta.contigs.fa,110_1,90.19649003856613
chicken1_D5_maxbin.020.fasta.contigs.fa,111_1,89.74680845842798
chicken1_D41_maxbin.026.fasta.contigs.fa,112_1,101.444653944054
chicken1_D43_maxbin.057.fasta.contigs.fa,113_1,63.42437143777255
chicken1_DAS_maxbin_241_fasta_contigs-contigs.fa,114_0,78.80633946976727
chicken1_DAS_maxbin_318_fasta_contigs-contigs.fa,115_0,91.76564769794832
chicken1_D9_maxbin.018.fasta.contigs.fa,116_1,95.96832438346469
chicken1_D43_maxbin.100.fasta.contigs.fa,117_1,52.77489546580571
chicken1_DAS_maxbin_114_fasta_contigs-contigs.fa,118_1,51.17034231825275
chicken1_D30_maxbin.025.fasta.contigs.fa,119_0,90.02465125525335
chicken1_DAS_maxbin_116_fasta_contigs-contigs.fa,120_0,64.53518168491205
chicken1_DAS_maxbin_138_fasta_contigs-contigs.fa,121_0,76.25905457186217
chicken1_C-5_maxbin.019.fasta.contigs.fa,122_1,90.01891904033943
chicken1_D28_maxbin.004.fasta.contigs.fa,123_1,92.52137056660402
chicken1_D43_maxbin.005.fasta.contigs.fa,124_0,79.42120852471628
chicken1_D43_maxbin.053.fasta.contigs.fa,125_0,56.28745697340947
chicken1_DAS_maxbin_133_fasta_contigs-contigs.fa,126_0,41.91774650333892
chicken1_D27_maxbin.006.fasta.contigs.fa,127_1,96.51182308294258
chicken1_D32_maxbin.010.fasta.contigs.fa,128_1,98.06326675084694
chicken1_D33_maxbin.007.fasta.contigs.fa,129_1,99.8498302100825
chicken1_DAS_maxbin_191_fasta_contigs-contigs.fa,130_0,58.44518944301595
chicken1_DAS_maxbin_210_fasta_contigs-contigs.fa,131_0,54.77053516264309
chicken1_D8_maxbin.039.fasta.contigs.fa,132_1,87.07307689643027
chicken1_DAS_maxbin_105_fasta_contigs-contigs.fa,133_0,86.70485270191485
chicken1_DAS_maxbin_152_fasta_contigs-contigs.fa,134_0,79.07498767298898
chicken1_D22_maxbin.014.fasta.contigs.fa,135_1,94.10860199908957
chicken1_DAS_maxbin_217_fasta_contigs-contigs.fa,136_1,77.14910795310647
chicken1_D35_maxbin.009.fasta.contigs.fa,137_1,72.57310821219274
chicken1_DAS_maxbin_036_fasta_contigs-contigs.fa,137_2,48.44297902680001
chicken1_D28_maxbin.022.fasta.contigs.fa,137_3,49.822016532260655
chicken1_DAS_maxbin_131_fasta_contigs-contigs.fa,138_0,65.05735306530681
chicken1_D8_metabat2.83.fa.contigs.fa,139_1,77.83891963557274
chicken1_D20_maxbin.013.fasta.contigs.fa,140_1,44.10721982309897
chicken1_DAS_maxbin_063_fasta_contigs-contigs.fa,140_2,23.169273645514743
chicken1_D17_maxbin.022.fasta.contigs.fa,141_1,84.72631056447591
chicken1_D12_metabat2.53.fa.contigs.fa,142_1,73.35455136222349
chicken1_D16_maxbin.015.fasta.contigs.fa,143_1,50.355408501138754
chicken1_D21_maxbin.008.fasta.contigs.fa,144_1,98.5114835250253
chicken1_D15_maxbin.007.fasta.contigs.fa,145_1,52.443600127795975
chicken1_D9_maxbin.005.fasta.contigs.fa,146_1,76.42286978128762
chicken1_DAS_maxbin_068_fasta_contigs-contigs.fa,147_0,17.343101277665955
chicken1_DAS_maxbin_154_fasta_contigs-contigs.fa,148_0,81.6630729045013
chicken1_DAS_maxbin_096_fasta_contigs-contigs.fa,149_1,97.86812584483245
chicken1_DAS_maxbin_155_fasta_contigs-contigs.fa,150_1,75.19310599182009
chicken1_DAS_metabat2_150_fa_contigs-contigs.fa,151_0,74.14026062803522
chicken1_D34_maxbin.024.fasta.contigs.fa,152_1,99.65678778166877
chicken1_D9_maxbin.019.fasta.contigs.fa,153_1,89.95158986130524
chicken1_DAS_maxbin_179_fasta_contigs-contigs.fa,154_0,7.685212178046128
chicken1_D12_maxbin.005.fasta.contigs.fa,155_1,97.7827826310998
chicken1_DAS_maxbin_280_fasta_contigs-contigs.fa,156_1,89.60614177631456
chicken1_D43_maxbin.011.fasta.contigs.fa,157_1,22.378860518994003
chicken1_DAS_maxbin_174_fasta_contigs-contigs.fa,158_0,54.149533110857014
chicken1_DAS_maxbin_070_fasta_contigs-contigs.fa,159_1,102.57619259554986
chicken1_D15_maxbin.006.fasta.contigs.fa,160_1,98.0965739942174
chicken1_DAS_maxbin_018_fasta_contigs-contigs.fa,161_1,93.09063772719351
chicken1_DAS_maxbin_219_fasta_contigs-contigs.fa,162_1,76.42176433134716
chicken1_D20_maxbin.029.fasta.contigs.fa,163_0,31.193564459703143
chicken1_DAS_maxbin_073_fasta_contigs-contigs.fa,164_0,85.41688079174955
chicken1_D2_maxbin.008.fasta.contigs.fa,165_1,75.33097649692532
chicken1_D2_maxbin.006.fasta.contigs.fa,166_1,69.35414253379565
chicken1_DAS_maxbin_188_fasta_contigs-contigs.fa,167_0,62.75853210047599
chicken1_DAS_maxbin_255_fasta_contigs-contigs.fa,168_1,58.15963921890111
chicken1_D43_maxbin.038.fasta.contigs.fa,169_1,60.2718308542365
chicken1_D43_maxbin.043.fasta.contigs.fa,170_0,35.48189791635426
chicken1_D11_maxbin.022.fasta.contigs.fa,171_1,100.13541086781514
chicken1_D41_maxbin.037.fasta.contigs.fa,172_1,97.79327862430807
chicken1_C-2_maxbin.005.fasta.contigs.fa,173_1,101.55751304468984
chicken1_D2_maxbin.031.fasta.contigs.fa,174_1,100.3261681564936
chicken1_D12_maxbin.014.fasta.contigs.fa,175_1,96.98338169973553
chicken1_D27_maxbin.013.fasta.contigs.fa,176_1,74.69407776961489
chicken1_DAS_maxbin_312_fasta_contigs-contigs.fa,177_1,74.2011680080351
chicken1_DAS_maxbin_127_fasta_contigs-contigs.fa,178_1,91.16275931987433
chicken1_DAS_maxbin_046_fasta_contigs-contigs.fa,179_0,93.78259577030342
chicken1_DAS_maxbin_128_fasta_contigs-contigs.fa,180_0,85.42182309324242
chicken1_DAS_maxbin_317_fasta_contigs-contigs.fa,181_0,80.61663320557771
