genome,score
chicken1_D43_maxbin.002.fasta.contigs.fa,89.04414116454745
chicken1_DAS_maxbin_304_fasta_contigs-contigs.fa,91.79414116454745
chicken1_D43_maxbin.045.fasta.contigs.fa,76.70258069393861
chicken1_DAS_maxbin_290_fasta_contigs-contigs.fa,78.01164653994685
chicken1_D43_maxbin.028.fasta.contigs.fa,89.34028002561269
chicken1_DAS_maxbin_173_fasta_contigs-contigs.fa,31.035948838191416
chicken1_D43_maxbin.115.fasta.contigs.fa,56.271804502935304
chicken1_DAS_metabat2_116_fa_contigs-contigs.fa,63.443943589204764
chicken1_D43_maxbin.153.fasta.contigs.fa,66.93561125774511
chicken1_DAS_maxbin_099_fasta_contigs-contigs.fa,72.39544040507765
chicken1_DAS_maxbin_202_fasta_contigs-contigs.fa,74.82238310915916
chicken1_D43_maxbin.032.fasta.contigs.fa,88.26304060445462
chicken1_DAS_maxbin_310_fasta_contigs-contigs.fa,79.11095605390543
chicken1_D43_maxbin.048.fasta.contigs.fa,79.07836469799781
chicken1_DAS_maxbin_291_fasta_contigs-contigs.fa,86.60655462858779
chicken1_C-1_maxbin.037.fasta.contigs.fa,51.87266207032858
chicken1_C-6_maxbin.009.fasta.contigs.fa,22.439465374186295
chicken1_D11_maxbin.023.fasta.contigs.fa,78.59909494982868
chicken1_D12_maxbin.021.fasta.contigs.fa,83.97754154059659
chicken1_D16_maxbin.023.fasta.contigs.fa,10.203170931040317
chicken1_D17_maxbin.046.fasta.contigs.fa,-8.88514775407956
chicken1_D18_maxbin.002.fasta.contigs.fa,79.5969801289958
chicken1_D20_maxbin.030.fasta.contigs.fa,75.68098359721837
chicken1_D21_maxbin.019.fasta.contigs.fa,78.97286169050236
chicken1_D25_maxbin.004.fasta.contigs.fa,84.7757484462047
chicken1_D26_maxbin.004.fasta.contigs.fa,67.0457141714221
chicken1_D27_maxbin.064.fasta.contigs.fa,63.935043988705345
chicken1_D28_maxbin.040.fasta.contigs.fa,75.20315377941165
chicken1_D30_maxbin.029.fasta.contigs.fa,56.30973369920189
chicken1_D31_maxbin.015.fasta.contigs.fa,83.16577893968295
chicken1_D34_maxbin.025.fasta.contigs.fa,88.47591263599507
chicken1_D35_maxbin.015.fasta.contigs.fa,84.80993039270255
chicken1_D36_maxbin.015.fasta.contigs.fa,84.76742969436981
chicken1_D37_maxbin.015.fasta.contigs.fa,84.78547532934682
chicken1_D39_maxbin.005.fasta.contigs.fa,75.59568755185832
chicken1_D3_maxbin.002.fasta.contigs.fa,83.18274367536303
chicken1_D40_maxbin.019.fasta.contigs.fa,84.76741550610893
chicken1_D41_maxbin.054.fasta.contigs.fa,22.137308141093147
chicken1_DAS_maxbin_043_fasta_contigs-contigs.fa,77.77947827857625
chicken1_C-2_maxbin.003.fasta.contigs.fa,97.24356398140873
chicken1_C-3_maxbin.003.fasta.contigs.fa,98.55433622037374
chicken1_D32_maxbin.004.fasta.contigs.fa,97.83253280550551
chicken1_D33_maxbin.002.fasta.contigs.fa,95.18589849133934
chicken1_D38_maxbin.001.fasta.contigs.fa,91.18245994292943
chicken1_D39_maxbin.002.fasta.contigs.fa,98.64241533768971
chicken1_D43_maxbin.022.fasta.contigs.fa,89.71380729793276
chicken1_DAS_maxbin_181_fasta_contigs-contigs.fa,84.45400763417837
chicken1_DAS_maxbin_110_fasta_contigs-contigs.fa,69.19265355896819
chicken1_C-2_maxbin.011.fasta.contigs.fa,79.3035817532124
chicken1_C-5_maxbin.020.fasta.contigs.fa,75.4880888773114
chicken1_D15_maxbin.038.fasta.contigs.fa,32.83149114668766
chicken1_D16_maxbin.014.fasta.contigs.fa,70.89196295935832
chicken1_D1_maxbin.031.fasta.contigs.fa,60.73487921908715
chicken1_D28_maxbin.010.fasta.contigs.fa,78.20667230372884
chicken1_D29_maxbin.005.fasta.contigs.fa,78.64006118852564
chicken1_D30_maxbin.001.fasta.contigs.fa,71.43996216708156
chicken1_D31_maxbin.016.fasta.contigs.fa,72.52935278138308
chicken1_D32_maxbin.005.fasta.contigs.fa,71.75910405591057
chicken1_D33_maxbin.005.fasta.contigs.fa,46.593073061700046
chicken1_D34_maxbin.013.fasta.contigs.fa,72.10591475144767
chicken1_D38_maxbin.006.fasta.contigs.fa,70.136680903252
chicken1_D39_maxbin.006.fasta.contigs.fa,82.66796676800658
chicken1_D3_maxbin.005.fasta.contigs.fa,79.41286355401327
chicken1_D41_maxbin.001.fasta.contigs.fa,82.48488462750431
chicken1_D42_maxbin.008.fasta.contigs.fa,74.17941067717256
chicken1_D43_maxbin.029.fasta.contigs.fa,49.3132236064287
chicken1_D6_maxbin.034.fasta.contigs.fa,46.017018360687125
chicken1_DAS_maxbin_124_fasta_contigs-contigs.fa,71.76927597688275
chicken1_D11_maxbin.026.fasta.contigs.fa,37.03247698837144
chicken1_D16_maxbin.018.fasta.contigs.fa,90.29133893812737
chicken1_D17_maxbin.043.fasta.contigs.fa,29.872444132201302
chicken1_D18_maxbin.005.fasta.contigs.fa,92.23729285453872
chicken1_D20_maxbin.042.fasta.contigs.fa,37.445613565038336
chicken1_D23_maxbin.032.fasta.contigs.fa,-16.138826896246485
chicken1_D3_maxbin.010.fasta.contigs.fa,3.5167107441281322
chicken1_DAS_maxbin_074_fasta_sub_contigs-contigs.fa,47.349587861594365
chicken1_DAS_maxbin_077_fasta_contigs-contigs.fa,4.0944435326087625
chicken1_D3_maxbin.007.fasta.contigs.fa,77.87886699794532
chicken1_DAS_maxbin_216_fasta_contigs-contigs.fa,87.94878437774132
chicken1_D15_maxbin.023.fasta.contigs.fa,81.42074571060115
chicken1_D16_maxbin.004.fasta.contigs.fa,83.38011058589672
chicken1_D1_maxbin.026.fasta.contigs.fa,52.63371620584816
chicken1_D21_maxbin.013.fasta.contigs.fa,94.87639854175127
chicken1_D23_maxbin.020.fasta.contigs.fa,81.49031131018243
chicken1_D5_maxbin.024.fasta.contigs.fa,88.01660102255174
chicken1_D6_maxbin.030.fasta.contigs.fa,88.50354705783118
chicken1_DAS_maxbin_142_fasta_contigs-contigs.fa,34.50075059949709
chicken1_DAS_maxbin_256_fasta_contigs-contigs.fa,92.48455792209252
chicken1_DAS_maxbin_196_fasta_contigs-contigs.fa,69.90893135786312
chicken1_D43_maxbin.033.fasta.contigs.fa,92.10250908895044
chicken1_DAS_maxbin_314_fasta_contigs-contigs.fa,96.8308357783437
chicken1_C-2_maxbin.012.fasta.contigs.fa,60.687879581369955
chicken1_C-6_maxbin.008.fasta.contigs.fa,84.0637317494576
chicken1_D22_metabat2.109.fa.contigs.fa,72.89213457612938
chicken1_D23_maxbin.034.fasta.contigs.fa,61.83595925532057
chicken1_D26_maxbin.009.fasta.contigs.fa,53.07964966279451
chicken1_DAS_maxbin_088_fasta_contigs-contigs.fa,75.48955964328317
chicken1_DAS_maxbin_120_fasta_contigs-contigs.fa,90.08859234426025
chicken1_C-1_maxbin.003.fasta.contigs.fa,102.72075362654014
chicken1_C-2_maxbin.001.fasta.contigs.fa,100.56093666429811
chicken1_C-3_maxbin.001.fasta.contigs.fa,96.75540877523542
chicken1_C-4_maxbin.001.fasta.contigs.fa,102.72064151438897
chicken1_C-5_maxbin.014.fasta.contigs.fa,102.72075478200696
chicken1_C-6_maxbin.001.fasta.contigs.fa,102.7207849584006
chicken1_D10_maxbin.003.fasta.contigs.fa,102.71280894238964
