genome,score
human1_DAS_maxbin_173_fasta_contigs-contigs.fa,99.19983423772474
human1_concoct_10_refined_2_Bin_9_11-contigs.fa,101.77983423772474
human1_DAS_maxbin_169_fasta_contigs-contigs.fa,88.98394351388391
human1_concoct_10_refined_2_Bin_0_8_1-contigs.fa,90.83394351388391
human1_DAS_maxbin_162_fasta_contigs-contigs.fa,100.20753638506798
human1_concoct_10_refined_2_Bin_9_9_1-contigs.fa,102.08753638506798
human1_DAS_maxbin_043_fasta_contigs-contigs.fa,99.7360849098297
human1_concoct_10_refined_2_Bin_6_5_1-contigs.fa,100.1061009098297
human1_DAS_maxbin_167_fasta_contigs-contigs.fa,93.54776523105087
human1_concoct_10_refined_2_Bin_0_9_1-contigs.fa,100.1173972142142
human1_DAS_maxbin_153_fasta_contigs-contigs.fa,95.78354864483521
human1_concoct_10_refined_2_Bin_9_2-contigs.fa,80.10894855085594
human1_DAS_maxbin_058_fasta_contigs-contigs.fa,93.1146366042984
human1_concoct_10_refined_2_Bin_3_9-contigs.fa,101.58543568878252
human1_DAS_maxbin_075_fasta_contigs-contigs.fa,102.06047539520846
human1_concoct_10_refined_2_Bin_3_10_1-contigs.fa,98.29047539520846
human1_DAS_maxbin_074_fasta_contigs-contigs.fa,67.09927456686826
human1_concoct_10_refined_2_Bin_3_5_1-contigs.fa,101.90421766220167
human1_DAS_maxbin_163_fasta_contigs-contigs.fa,99.46023143561794
human1_concoct_10_refined_2_Bin_3_6_1-contigs.fa,99.46023143561794
human1_DAS_maxbin_154_fasta_contigs-contigs.fa,92.5663333174816
human1_concoct_10_refined_2_Bin_0_7_1-contigs.fa,101.51744582738957
human1_DAS_maxbin_026_fasta_contigs-contigs.fa,91.67515749370907
human1_concoct_10_refined_2_Bin_0_6_1-contigs.fa,93.46515749370906
human1_DAS_maxbin_165_fasta_contigs-contigs.fa,100.47232759514424
human1_concoct_10_refined_2_Bin_0_2_1-contigs.fa,101.57115829666772
human1_DAS_maxbin_121_fasta_contigs-contigs.fa,50.98884127271973
human1_concoct_10_refined_2_Bin_9_14_1-contigs.fa,98.79884127271974
human1_concoct_10_refined_2_Bin_9_13_1-contigs.fa,86.85154015941418
human1_DAS_maxbin_126_fasta_contigs-contigs.fa,77.071584841229
human1_concoct_10_refined_2_Bin_9_19_1-contigs.fa,89.91336084122898
human1_concoct_10_refined_2_Bin_7_4_1-contigs.fa,78.56108903698701
human1_DAS_maxbin_155_fasta_contigs-contigs.fa,82.71400235491005
human1_concoct_10_refined_2_Bin_7_5_1-contigs.fa,102.82400235491005
human1_concoct_10_refined_2_Bin_9_6-contigs.fa,91.00997900998742
human1_concoct_10_refined_2_Bin_9_4_1-contigs.fa,92.0530521724208
human1_DAS_maxbin_166_fasta_contigs-contigs.fa,91.89429382125353
human1_concoct_10_refined_2_Bin_7_3-contigs.fa,93.29201716149801
human1_DAS_maxbin_171_fasta_contigs-contigs.fa,100.96278078978403
human1_concoct_10_refined_2_Bin_9_10_1-contigs.fa,98.28581767316912
human1_DAS_metabat2_285_fa_contigs-contigs.fa,98.62533227153486
human1_concoct_10_refined_2_Bin_6_4-contigs.fa,99.66926663557022
human1_DAS_maxbin_033_fasta_contigs-contigs.fa,95.35731164483121
human1_concoct_10_refined_2_Bin_6_6-contigs.fa,102.61731164483122
human1_DAS_maxbin_069_fasta_contigs-contigs.fa,102.38758108607432
human1_concoct_10_refined_2_Bin_6_1-contigs.fa,102.38758108607432
human1_DAS_maxbin_098_fasta_contigs-contigs.fa,79.9969278830993
human1_concoct_10_refined_2_Bin_6_8-contigs.fa,88.87130105623277
human1_DAS_maxbin_144_fasta_contigs-contigs.fa,88.80775767600133
human1_concoct_10_refined_2_Bin_6_3-contigs.fa,101.59500187931707
human1_DAS_maxbin_010_fasta_contigs-contigs.fa,95.27570186515219
human1_concoct_10_refined_2_Bin_5_2-contigs.fa,96.58752288332857
human1_DAS_maxbin_028_fasta_contigs-contigs.fa,98.90931751250467
human1_concoct_10_refined_2_Bin_9_12_1-contigs.fa,99.67931751250468
human1_DAS_maxbin_035_fasta_contigs-contigs.fa,100.81006761578193
human1_concoct_10_refined_2_Bin_0_1_1-contigs.fa,101.96006761578194
human1_DAS_maxbin_002_fasta_contigs-contigs.fa,91.04819912874422
human1_concoct_10_refined_2_Bin_0_4_1-contigs.fa,90.68650356136457
human1_DAS_maxbin_017_fasta_contigs-contigs.fa,88.77067776939772
human1_concoct_10_refined_2_Bin_6_15-contigs.fa,83.73248122068965
human1_DAS_maxbin_020_fasta_contigs-contigs.fa,77.37169968924466
human1_concoct_10_refined_2_Bin_5_4-contigs.fa,83.03729818748852
human1_DAS_maxbin_014_fasta_contigs-contigs.fa,92.36477308433442
human1_concoct_10_refined_2_Bin_5_14-contigs.fa,89.20854369875124
human1_DAS_maxbin_034_fasta_contigs-contigs.fa,90.81340555637524
human1_concoct_10_refined_2_Bin_5_5-contigs.fa,93.87289439148951
human1_DAS_maxbin_092_fasta_contigs-contigs.fa,94.56327386581611
human1_concoct_10_refined_2_Bin_7_2-contigs.fa,97.12941467795092
human1_concoct_10_refined_2_Bin_6_14-contigs.fa,95.09834012456393
human1_DAS_maxbin_133_fasta_contigs-contigs.fa,72.20103223052685
human1_concoct_10_refined_2_Bin_9_16_1-contigs.fa,81.86208534943371
human1_DAS_maxbin_122_fasta_contigs-contigs.fa,71.49548734238549
human1_concoct_10_refined_2_Bin_9_15_1-contigs.fa,83.37674527154697
human1_DAS_maxbin_139_fasta_contigs-contigs.fa,75.49101195326165
