genome,score
chicken1_DAS_maxbin_304_fasta_contigs-contigs.fa,91.79414116454745
chicken1_concoct_20_refined_2_Bin_3_1-contigs.fa,91.79414116454745
chicken1_DAS_maxbin_012_fasta_contigs-contigs.fa,64.31843384903193
chicken1_concoct_20_refined_2_Bin_9_2-contigs.fa,65.87266728612234
chicken1_DAS_maxbin_188_fasta_contigs-contigs.fa,63.75853210047599
chicken1_concoct_20_refined_2_Bin_4_3_1-contigs.fa,67.79713623392476
chicken1_DAS_maxbin_255_fasta_contigs-contigs.fa,57.16171101890111
chicken1_DAS_maxbin_310_fasta_contigs-contigs.fa,78.11107435390542
chicken1_concoct_20_refined_2_Bin_9_6_1-contigs.fa,44.57008506320214
chicken1_DAS_metabat2_158_fa_contigs-contigs.fa,89.70655449060173
chicken1_concoct_20_refined_2_Bin_0_9_1-contigs.fa,67.504879963346
chicken1_DAS_maxbin_174_fasta_contigs-contigs.fa,55.149511060857016
chicken1_concoct_20_refined_2_Bin_4_6-contigs.fa,87.14873119806997
chicken1_DAS_maxbin_227_fasta_contigs-contigs.fa,2.5978601882745638
chicken1_DAS_maxbin_280_fasta_contigs-contigs.fa,88.60643797631455
chicken1_DAS_maxbin_151_fasta_contigs-contigs.fa,84.94037747304482
chicken1_concoct_20_refined_2_Bin_14_3-contigs.fa,86.18638247304483
chicken1_DAS_maxbin_028_fasta_contigs-contigs.fa,93.10300573062466
chicken1_concoct_20_refined_2_Bin_7_6_1-contigs.fa,99.63631168062464
chicken1_DAS_maxbin_053_fasta_contigs-contigs.fa,96.9360291974445
chicken1_concoct_20_refined_2_Bin_18_12-contigs.fa,94.69984755103656
chicken1_DAS_maxbin_079_fasta_contigs-contigs.fa,97.54355000469468
chicken1_concoct_20_refined_2_Bin_4_1-contigs.fa,91.18383957729183
chicken1_DAS_maxbin_070_fasta_contigs-contigs.fa,102.5762546300953
chicken1_concoct_20_refined_2_Bin_7_8_1-contigs.fa,102.5762546300953
chicken1_DAS_maxbin_284_fasta_contigs-contigs.fa,89.8356921205841
chicken1_concoct_20_refined_2_Bin_14_8-contigs.fa,96.2330601205841
chicken1_DAS_maxbin_202_fasta_contigs-contigs.fa,75.82238310915916
chicken1_concoct_20_refined_2_Bin_4_2_1-contigs.fa,84.31845522983396
chicken1_DAS_maxbin_023_fasta_contigs-contigs.fa,87.87769097115034
chicken1_concoct_20_refined_2_Bin_8_1_1-contigs.fa,98.27016884179453
chicken1_DAS_maxbin_062_fasta_contigs-contigs.fa,20.825221509187124
chicken1_concoct_20_refined_2_Bin_8_2_1-contigs.fa,85.29349562473742
chicken1_DAS_maxbin_263_fasta_contigs-contigs.fa,72.49714945042936
chicken1_concoct_20_refined_2_Bin_18_5_1-contigs.fa,78.20714945042936
chicken1_DAS_maxbin_127_fasta_contigs-contigs.fa,91.16310380737433
chicken1_concoct_20_refined_2_Bin_9_20-contigs.fa,91.16310380737433
chicken1_DAS_maxbin_312_fasta_contigs-contigs.fa,74.20133070803509
