genome,score
human1_D-1_metabat2.153.fa.contigs.fa,74.05967435865679
human1_DAS_metabat2_185_fa_contigs-contigs.fa,85.22810897846507
human1_DAS_maxbin_122_fasta_contigs-contigs.fa,70.46548734238549
human1_DAS_maxbin_133_fasta_contigs-contigs.fa,71.17103223052685
human1_DAS_maxbin_139_fasta_contigs-contigs.fa,74.46101195326165
human1_DAS_metabat2_197_fa_contigs-contigs.fa,90.77249754514916
human1_HC-19_maxbin.038.fasta.contigs.fa,24.9272242363514
human1_HC-24_maxbin.032.fasta.contigs.fa,77.34801356508618
human1_D-1_maxbin.068.fasta.contigs.fa,35.81845933304452
human1_DAS_metabat2_116_fa_contigs-contigs.fa,97.07083741455732
human1_HC-19_maxbin.044.fasta.contigs.fa,1.7769429952587885
human1_DAS_maxbin_105_fasta_contigs-contigs.fa,92.8972665670186
human1_HC-17_maxbin.029.fasta.contigs.fa,33.247541573740286
human1_DAS_maxbin_094_fasta_contigs-contigs.fa,31.108830958669024
human1_HV-23_maxbin.051.fasta.contigs.fa,57.911394147440866
human1_HC-18_maxbin.036.fasta.contigs.fa,70.44915146723075
human1_HC-24_maxbin.045.fasta.contigs.fa,64.19970261992451
human1_DAS_maxbin_171_fasta_contigs-contigs.fa,100.9319928832623
human1_HC-10_maxbin.011.fasta.contigs.fa,100.25852991283142
human1_HC-12_maxbin.038.fasta.contigs.fa,67.96278721449536
human1_HC-13_maxbin.035.fasta.contigs.fa,76.27559786627339
human1_HC-14_maxbin.018.fasta.contigs.fa,87.37067074496156
human1_HC-16_maxbin.029.fasta.contigs.fa,82.96787886646268
human1_HC-18_maxbin.025.fasta.contigs.fa,100.2707915388746
human1_HC-19_maxbin.019.fasta.contigs.fa,100.28457235768191
human1_HC-1_maxbin.033.fasta.contigs.fa,79.67337307226954
human1_HC-20_maxbin.016.fasta.contigs.fa,90.60449933897453
human1_HC-24_maxbin.018.fasta.contigs.fa,100.3054417543599
human1_HC-3_maxbin.046.fasta.contigs.fa,83.84565362895134
human1_HC-4_maxbin.039.fasta.contigs.fa,88.85685481603956
human1_HC-6_maxbin.036.fasta.contigs.fa,74.63916663726502
human1_HC-7_maxbin.032.fasta.contigs.fa,85.62390624221328
human1_HC-8_maxbin.029.fasta.contigs.fa,83.80059920363797
human1_HV-10_maxbin.025.fasta.contigs.fa,95.15482346213153
human1_HV-1_maxbin.049.fasta.contigs.fa,59.78486064628837
human1_HV-24_maxbin.036.fasta.contigs.fa,5.745015157116917
human1_HV-3_maxbin.038.fasta.contigs.fa,63.5785843543267
human1_HV-4_maxbin.046.fasta.contigs.fa,34.760669342386954
human1_HV-7_metabat2.23.fa.contigs.fa,95.36783807995778
human1_HV-8_maxbin.015.fasta.contigs.fa,99.23039548454591
human1_HV-9_maxbin.017.fasta.contigs.fa,-2.6070556706474513
human1_D-1_maxbin.003.fasta.contigs.fa,101.68433125764014
human1_DAS_metabat2_285_fa_contigs-contigs.fa,98.59492728903486
human1_HC-13_maxbin.025.fasta.contigs.fa,68.93980091783769
human1_HC-14_maxbin.016.fasta.contigs.fa,92.59940198913867
human1_HC-15_maxbin.019.fasta.contigs.fa,35.851757446662624
human1_HC-16_maxbin.021.fasta_sub.contigs.fa,9.093900427218077
human1_HC-8_maxbin.042.fasta.contigs.fa,-25.17078734884383
human1_HV-18_maxbin.040.fasta.contigs.fa,49.68229606533001
human1_HV-4_maxbin.037.fasta.contigs.fa,29.52904109107685
human1_D-1_maxbin.032.fasta.contigs.fa,90.50074778709673
human1_DAS_maxbin_033_fasta_contigs-contigs.fa,95.32705322670621
human1_HC-7_metabat2.68.fa.contigs.fa,68.96437058104134
human1_HV-10_metabat2.7.fa.contigs.fa,74.06876299565776
human1_HV-11_maxbin.027.fasta.contigs.fa,81.63765685823131
human1_HV-12_maxbin.030.fasta.contigs.fa,19.084236247948123
human1_HV-17_maxbin.022.fasta.contigs.fa,92.79878384941608
human1_HV-18_maxbin.031.fasta.contigs.fa,53.209944128786326
human1_HV-1_maxbin.021.fasta.contigs.fa,95.9893007393976
human1_HV-23_maxbin.025.fasta.contigs.fa,99.54447454986995
human1_HV-24_maxbin.043.fasta.contigs.fa,83.72901309367829
human1_HV-2_maxbin.027.fasta.contigs.fa,84.81685878647173
human1_HV-3_maxbin.029.fasta.contigs.fa,86.1963726740074
human1_HV-4_maxbin.020.fasta.contigs.fa,99.56685766334674
human1_HV-6_maxbin.033.fasta.contigs.fa,98.51685776647173
human1_HV-7_maxbin.015.fasta.contigs.fa,67.07633483849591
human1_HV-8_maxbin.026.fasta.contigs.fa,36.5909227869477
human1_DAS_maxbin_069_fasta_contigs-contigs.fa,102.35487601007432
human1_HC-10_maxbin.016.fasta.contigs.fa,13.182530931725774
human1_HC-13_maxbin.034.fasta.contigs.fa,37.508247983657704
human1_HC-19_maxbin.028.fasta.contigs.fa,73.29171266763316
human1_HC-20_maxbin.018.fasta.contigs.fa,31.14489595246267
human1_HC-21_maxbin.020.fasta.contigs.fa,7.239485113053392
human1_DAS_maxbin_098_fasta_contigs-contigs.fa,78.9669278830993
human1_DAS_maxbin_155_fasta_contigs-contigs.fa,82.68384496091005
human1_HC-16_maxbin.016.fasta.contigs.fa,92.52645145361332
human1_HC-3_maxbin.028.fasta.contigs.fa,100.95700184642202
human1_HC-4_maxbin.021.fasta.contigs.fa,95.23976815226206
human1_HV-10_maxbin.014.fasta.contigs.fa,94.83980760582706
human1_HV-13_maxbin.009.fasta.contigs.fa,95.85020337817575
human1_HV-14_maxbin.007.fasta.contigs.fa,72.56518301392508
human1_HV-15_maxbin.010.fasta.contigs.fa,79.97947069648559
human1_HV-16_maxbin.004.fasta.contigs.fa,27.739568903489854
human1_HV-19_maxbin.012.fasta.contigs.fa,94.13856525165531
human1_HV-21_maxbin.008.fasta.contigs.fa,95.23938987569576
human1_HV-22_maxbin.003.fasta.contigs.fa,-8.176614864716617
human1_HV-2_maxbin.024.fasta.contigs.fa,88.71923921253371
human1_HV-3_maxbin.037.fasta.contigs.fa,83.7567025684327
human1_HV-8_maxbin.006.fasta.contigs.fa,90.17913075124466
human1_HV-9_maxbin.015.fasta.contigs.fa,89.84985366468463
human1_DAS_maxbin_126_fasta_contigs-contigs.fa,77.040690891229
human1_HC-23_maxbin.038.fasta.contigs.fa,28.468395212613732
human1_HV-15_maxbin.009.fasta.contigs.fa,99.3380857152356
human1_HV-21_maxbin.004.fasta.contigs.fa,100.16928015134451
human1_HV-9_maxbin.013.fasta.contigs.fa,92.74702687683839
human1_HC-12_maxbin.030.fasta.contigs.fa,95.59637151081209
human1_HC-23_maxbin.023.fasta.contigs.fa,100.55317805585481
human1_HC-24_maxbin.036.fasta.contigs.fa,87.70647526495718
human1_HC-3_maxbin.047.fasta.contigs.fa,74.32088346852598
human1_HC-4_maxbin.045.fasta.contigs.fa,68.1544683457481
human1_HV-13_maxbin.005.fasta.contigs.fa,96.59354437093589
human1_HV-14_maxbin.003.fasta.contigs.fa,83.57903775762
human1_HV-16_maxbin.009.fasta.contigs.fa,0.9071602327612084
human1_HV-19_maxbin.011.fasta.contigs.fa,66.98670937010075
human1_HV-1_maxbin.011.fasta.contigs.fa,100.63332475311572
human1_HV-22_maxbin.001.fasta.contigs.fa,78.41815867613603
human1_HV-24_maxbin.038.fasta.contigs.fa,76.63504748284898
human1_HV-2_maxbin.033.fasta.contigs.fa,93.01921944843092
human1_HV-7_maxbin.008.fasta.contigs.fa,88.66443367392418
human1_HV-8_maxbin.021.fasta.contigs.fa,90.04877811581818
human1_DAS_maxbin_165_fasta_contigs-contigs.fa,100.44230165514423
human1_HV-16_maxbin.003.fasta.contigs.fa,92.1330435562933
human1_HV-19_maxbin.006.fasta.contigs.fa,89.97311327738488
human1_HV-20_maxbin.005.fasta.contigs.fa,100.73332909669361
human1_DAS_maxbin_166_fasta_contigs-contigs.fa,91.86359753161068
human1_HC-12_maxbin.023.fasta.contigs.fa,89.49810491351927
human1_HC-14_maxbin.021.fasta.contigs.fa,96.73288545941223
human1_HC-15_maxbin.021.fasta.contigs.fa,94.27028373391055
human1_HC-2_maxbin.035.fasta.contigs.fa,72.80527600785102
human1_HC-4_maxbin.023.fasta.contigs.fa,91.39189455544361
human1_HC-6_maxbin.031.fasta.contigs.fa,84.57754468637289
human1_HC-7_maxbin.036.fasta.contigs.fa,85.80461961724235
human1_HC-8_maxbin.015.fasta.contigs.fa,94.46554002461262
human1_HV-10_maxbin.002.fasta.contigs.fa,100.76732694088949
human1_HV-11_maxbin.024.fasta.contigs.fa,91.86094073945398
