genome,score
chicken1_DAS_maxbin_304_fasta_contigs-contigs.fa,91.76414116454745
chicken1_concoct_20_refined_2_Bin_3_1-contigs.fa,91.76414116454745
chicken1_DAS_maxbin_012_fasta_contigs-contigs.fa,64.28843384903193
chicken1_concoct_20_refined_2_Bin_9_2-contigs.fa,65.84266728612234
chicken1_DAS_maxbin_188_fasta_contigs-contigs.fa,63.728532100475995
chicken1_concoct_20_refined_2_Bin_4_3_1-contigs.fa,67.76713623392476
chicken1_DAS_maxbin_255_fasta_contigs-contigs.fa,57.131711018901115
chicken1_DAS_maxbin_310_fasta_contigs-contigs.fa,78.08107435390542
chicken1_concoct_20_refined_2_Bin_9_6_1-contigs.fa,44.54008506320215
chicken1_DAS_metabat2_158_fa_contigs-contigs.fa,89.67655449060173
chicken1_concoct_20_refined_2_Bin_0_9_1-contigs.fa,67.474879963346
chicken1_DAS_maxbin_174_fasta_contigs-contigs.fa,55.119511060857015
chicken1_concoct_20_refined_2_Bin_4_6-contigs.fa,87.11873119806997
chicken1_DAS_maxbin_227_fasta_contigs-contigs.fa,2.567860188274564
chicken1_DAS_maxbin_280_fasta_contigs-contigs.fa,88.57643797631455
chicken1_DAS_maxbin_151_fasta_contigs-contigs.fa,84.91037747304482
chicken1_concoct_20_refined_2_Bin_14_3-contigs.fa,86.15638247304483
chicken1_DAS_maxbin_028_fasta_contigs-contigs.fa,93.07300573062466
chicken1_concoct_20_refined_2_Bin_7_6_1-contigs.fa,99.60631168062464
chicken1_DAS_maxbin_053_fasta_contigs-contigs.fa,96.9060291974445
chicken1_concoct_20_refined_2_Bin_18_12-contigs.fa,94.66984755103655
chicken1_DAS_maxbin_079_fasta_contigs-contigs.fa,97.51355000469468
chicken1_concoct_20_refined_2_Bin_4_1-contigs.fa,91.15383957729183
chicken1_DAS_maxbin_070_fasta_contigs-contigs.fa,102.5462546300953
chicken1_concoct_20_refined_2_Bin_7_8_1-contigs.fa,102.5462546300953
chicken1_DAS_maxbin_284_fasta_contigs-contigs.fa,89.8056921205841
chicken1_concoct_20_refined_2_Bin_14_8-contigs.fa,96.2030601205841
chicken1_DAS_maxbin_202_fasta_contigs-contigs.fa,75.79238310915916
chicken1_concoct_20_refined_2_Bin_4_2_1-contigs.fa,84.28845522983396
chicken1_DAS_maxbin_023_fasta_contigs-contigs.fa,87.84769097115034
chicken1_concoct_20_refined_2_Bin_8_1_1-contigs.fa,98.24016884179453
chicken1_DAS_maxbin_062_fasta_contigs-contigs.fa,20.795221509187122
chicken1_concoct_20_refined_2_Bin_8_2_1-contigs.fa,85.26349562473743
